timestamp,elapsed_ms,device,link_index,address,distance_cm,snr_db,raw
"2026-07-30T17:50:43.560Z","116443","2","1","0200","88","-2","P1,0200,88cm,-2dB"
"2026-07-30T17:50:43.660Z","116543","1","0","0100","85","13","P0,0100,85cm,13dB"
"2026-07-30T17:50:43.660Z","116543","2","1","0200","90","-5","P1,0200,90cm,-5dB"
"2026-07-30T17:50:43.760Z","116643","1","0","0100","86","16","P0,0100,86cm,16dB"
"2026-07-30T17:50:43.760Z","116643","2","1","0200","87","-3","P1,0200,87cm,-3dB"
"2026-07-30T17:50:43.860Z","116743","1","0","0100","84","15","P0,0100,84cm,15dB"
"2026-07-30T17:50:43.860Z","116743","2","1","0200","73","-3","P1,0200,73cm,-3dB"
"2026-07-30T17:50:43.960Z","116843","1","0","0100","93","16","P0,0100,93cm,16dB"
"2026-07-30T17:50:43.960Z","116843","2","1","0200","97","-2","P1,0200,97cm,-2dB"
"2026-07-30T17:50:44.060Z","116943","1","0","0100","116","18","P0,0100,116cm,18dB"
"2026-07-30T17:50:44.060Z","116943","2","1","0200","94","-2","P1,0200,94cm,-2dB"
"2026-07-30T17:50:44.160Z","117043","1","0","0100","93","18","P0,0100,93cm,18dB"
"2026-07-30T17:50:44.160Z","117043","2","1","0200","96","-5","P1,0200,96cm,-5dB"
"2026-07-30T17:50:44.360Z","117243","1","0","0100","89","14","P0,0100,89cm,14dB"
"2026-07-30T17:50:44.360Z","117243","2","1","0200","107","-5","P1,0200,107cm,-5dB"
"2026-07-30T17:50:44.460Z","117343","1","0","0100","91","12","P0,0100,91cm,12dB"
"2026-07-30T17:50:44.460Z","117343","2","1","0200","120","-2","P1,0200,120cm,-2dB"
"2026-07-30T17:50:44.560Z","117443","1","0","0100","94","15","P0,0100,94cm,15dB"
"2026-07-30T17:50:44.560Z","117443","2","1","0200","103","-5","P1,0200,103cm,-5dB"
"2026-07-30T17:50:44.660Z","117543","1","0","0100","102","16","P0,0100,102cm,16dB"
"2026-07-30T17:50:44.660Z","117543","2","1","0200","107","0","P1,0200,107cm,0dB"
"2026-07-30T17:50:44.760Z","117643","1","0","0100","91","15","P0,0100,91cm,15dB"
"2026-07-30T17:50:44.760Z","117643","2","1","0200","105","-5","P1,0200,105cm,-5dB"
"2026-07-30T17:50:44.860Z","117743","1","0","0100","98","19","P0,0100,98cm,19dB"
"2026-07-30T17:50:44.860Z","117743","2","1","0200","101","-1","P1,0200,101cm,-1dB"
"2026-07-30T17:50:44.960Z","117843","1","0","0100","89","19","P0,0100,89cm,19dB"
"2026-07-30T17:50:44.960Z","117843","2","1","0200","89","-4","P1,0200,89cm,-4dB"
"2026-07-30T17:50:45.060Z","117943","1","0","0100","101","16","P0,0100,101cm,16dB"
"2026-07-30T17:50:45.060Z","117943","2","1","0200","119","0","P1,0200,119cm,0dB"
"2026-07-30T17:50:45.160Z","118043","1","0","0100","90","13","P0,0100,90cm,13dB"
"2026-07-30T17:50:45.160Z","118043","2","1","0200","108","-4","P1,0200,108cm,-4dB"
"2026-07-30T17:50:45.260Z","118143","1","0","0100","92","16","P0,0100,92cm,16dB"
"2026-07-30T17:50:45.260Z","118143","2","1","0200","83","1","P1,0200,83cm,1dB"
"2026-07-30T17:50:45.360Z","118243","1","0","0100","94","15","P0,0100,94cm,15dB"
"2026-07-30T17:50:45.360Z","118243","2","1","0200","124","-2","P1,0200,124cm,-2dB"
"2026-07-30T17:50:45.460Z","118343","1","0","0100","94","12","P0,0100,94cm,12dB"
"2026-07-30T17:50:45.460Z","118343","2","1","0200","96","-5","P1,0200,96cm,-5dB"
"2026-07-30T17:50:45.560Z","118443","1","0","0100","97","17","P0,0100,97cm,17dB"
"2026-07-30T17:50:45.560Z","118443","2","1","0200","110","-4","P1,0200,110cm,-4dB"
"2026-07-30T17:50:45.660Z","118543","1","0","0100","96","16","P0,0100,96cm,16dB"
"2026-07-30T17:50:45.660Z","118543","2","1","0200","111","-2","P1,0200,111cm,-2dB"
"2026-07-30T17:50:45.760Z","118643","1","0","0100","90","11","P0,0100,90cm,11dB"
"2026-07-30T17:50:45.760Z","118643","2","1","0200","119","-5","P1,0200,119cm,-5dB"
"2026-07-30T17:50:45.860Z","118743","1","0","0100","86","16","P0,0100,86cm,16dB"
"2026-07-30T17:50:45.860Z","118743","2","1","0200","80","-6","P1,0200,80cm,-6dB"
"2026-07-30T17:50:45.958Z","118841","2","1","0200","99","-3","P1,0200,99cm,-3dB"
"2026-07-30T17:50:46.060Z","118943","1","0","0100","94","16","P0,0100,94cm,16dB"
"2026-07-30T17:50:46.060Z","118943","2","1","0200","96","-4","P1,0200,96cm,-4dB"
"2026-07-30T17:50:46.160Z","119043","1","0","0100","100","18","P0,0100,100cm,18dB"
"2026-07-30T17:50:46.160Z","119043","2","1","0200","97","-4","P1,0200,97cm,-4dB"
"2026-07-30T17:50:46.260Z","119143","1","0","0100","96","16","P0,0100,96cm,16dB"
"2026-07-30T17:50:46.260Z","119143","2","1","0200","103","-5","P1,0200,103cm,-5dB"
"2026-07-30T17:50:46.360Z","119243","1","0","0100","96","15","P0,0100,96cm,15dB"
"2026-07-30T17:50:46.360Z","119243","2","1","0200","110","-2","P1,0200,110cm,-2dB"
"2026-07-30T17:50:46.460Z","119343","1","0","0100","103","16","P0,0100,103cm,16dB"
"2026-07-30T17:50:46.460Z","119343","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:50:46.560Z","119443","1","0","0100","95","18","P0,0100,95cm,18dB"
"2026-07-30T17:50:46.560Z","119443","2","1","0200","99","-5","P1,0200,99cm,-5dB"
"2026-07-30T17:50:46.660Z","119543","1","0","0100","93","13","P0,0100,93cm,13dB"
"2026-07-30T17:50:46.660Z","119543","2","1","0200","102","2","P1,0200,102cm,2dB"
"2026-07-30T17:50:46.760Z","119643","1","0","0100","94","15","P0,0100,94cm,15dB"
"2026-07-30T17:50:46.760Z","119643","2","1","0200","92","-7","P1,0200,92cm,-7dB"
"2026-07-30T17:50:46.860Z","119743","1","0","0100","89","15","P0,0100,89cm,15dB"
"2026-07-30T17:50:46.860Z","119743","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:50:46.960Z","119843","1","0","0100","104","17","P0,0100,104cm,17dB"
"2026-07-30T17:50:46.960Z","119843","2","1","0200","91","-3","P1,0200,91cm,-3dB"
"2026-07-30T17:50:47.060Z","119943","1","0","0100","92","14","P0,0100,92cm,14dB"
"2026-07-30T17:50:47.060Z","119943","2","1","0200","95","-5","P1,0200,95cm,-5dB"
"2026-07-30T17:50:47.160Z","120043","1","0","0100","88","17","P0,0100,88cm,17dB"
"2026-07-30T17:50:47.160Z","120043","2","1","0200","83","-4","P1,0200,83cm,-4dB"
"2026-07-30T17:50:47.260Z","120143","1","0","0100","98","18","P0,0100,98cm,18dB"
"2026-07-30T17:50:47.260Z","120143","2","1","0200","91","-5","P1,0200,91cm,-5dB"
"2026-07-30T17:50:47.360Z","120243","1","0","0100","98","16","P0,0100,98cm,16dB"
"2026-07-30T17:50:47.360Z","120243","2","1","0200","89","-5","P1,0200,89cm,-5dB"
"2026-07-30T17:50:47.460Z","120343","1","0","0100","95","14","P0,0100,95cm,14dB"
"2026-07-30T17:50:47.460Z","120343","2","1","0200","91","-5","P1,0200,91cm,-5dB"
"2026-07-30T17:50:47.560Z","120443","1","0","0100","93","14","P0,0100,93cm,14dB"
"2026-07-30T17:50:47.560Z","120443","2","1","0200","82","-4","P1,0200,82cm,-4dB"
"2026-07-30T17:50:47.660Z","120543","1","0","0100","94","17","P0,0100,94cm,17dB"
"2026-07-30T17:50:47.660Z","120543","2","1","0200","94","-2","P1,0200,94cm,-2dB"
"2026-07-30T17:50:47.760Z","120643","1","0","0100","96","17","P0,0100,96cm,17dB"
"2026-07-30T17:50:47.760Z","120643","2","1","0200","82","-4","P1,0200,82cm,-4dB"
"2026-07-30T17:50:47.859Z","120742","1","0","0100","94","14","P0,0100,94cm,14dB"
"2026-07-30T17:50:47.860Z","120743","2","1","0200","88","-2","P1,0200,88cm,-2dB"
"2026-07-30T17:50:47.960Z","120843","1","0","0100","93","17","P0,0100,93cm,17dB"
"2026-07-30T17:50:47.960Z","120843","2","1","0200","91","-5","P1,0200,91cm,-5dB"
"2026-07-30T17:50:48.060Z","120943","1","0","0100","89","17","P0,0100,89cm,17dB"
"2026-07-30T17:50:48.060Z","120943","2","1","0200","86","-4","P1,0200,86cm,-4dB"
"2026-07-30T17:50:48.158Z","121041","2","1","0200","96","-2","P1,0200,96cm,-2dB"
"2026-07-30T17:50:48.259Z","121142","1","0","0100","98","14","P0,0100,98cm,14dB"
"2026-07-30T17:50:48.260Z","121143","2","1","0200","99","-5","P1,0200,99cm,-5dB"
"2026-07-30T17:50:48.360Z","121243","1","0","0100","102","14","P0,0100,102cm,14dB"
"2026-07-30T17:50:48.360Z","121243","2","1","0200","102","-2","P1,0200,102cm,-2dB"
"2026-07-30T17:50:48.460Z","121343","1","0","0100","99","18","P0,0100,99cm,18dB"
"2026-07-30T17:50:48.460Z","121343","2","1","0200","89","-4","P1,0200,89cm,-4dB"
"2026-07-30T17:50:48.560Z","121443","1","0","0100","76","14","P0,0100,76cm,14dB"
"2026-07-30T17:50:48.560Z","121443","2","1","0200","101","-4","P1,0200,101cm,-4dB"
"2026-07-30T17:50:48.660Z","121543","1","0","0100","95","14","P0,0100,95cm,14dB"
"2026-07-30T17:50:48.660Z","121543","2","1","0200","100","-5","P1,0200,100cm,-5dB"
"2026-07-30T17:50:48.759Z","121642","1","0","0100","95","16","P0,0100,95cm,16dB"
"2026-07-30T17:50:48.760Z","121643","2","1","0200","90","-3","P1,0200,90cm,-3dB"
"2026-07-30T17:50:48.860Z","121743","1","0","0100","115","17","P0,0100,115cm,17dB"
"2026-07-30T17:50:48.860Z","121743","2","1","0200","102","-3","P1,0200,102cm,-3dB"
"2026-07-30T17:50:48.960Z","121843","1","0","0100","106","16","P0,0100,106cm,16dB"
"2026-07-30T17:50:48.960Z","121843","2","1","0200","99","-2","P1,0200,99cm,-2dB"
"2026-07-30T17:50:49.060Z","121943","1","0","0100","110","15","P0,0100,110cm,15dB"
"2026-07-30T17:50:49.060Z","121943","2","1","0200","92","-3","P1,0200,92cm,-3dB"
"2026-07-30T17:50:49.159Z","122042","1","0","0100","94","16","P0,0100,94cm,16dB"
"2026-07-30T17:50:49.160Z","122043","2","1","0200","89","-6","P1,0200,89cm,-6dB"
"2026-07-30T17:50:49.260Z","122143","1","0","0100","92","16","P0,0100,92cm,16dB"
"2026-07-30T17:50:49.260Z","122143","2","1","0200","96","-5","P1,0200,96cm,-5dB"
"2026-07-30T17:50:49.360Z","122243","1","0","0100","92","14","P0,0100,92cm,14dB"
"2026-07-30T17:50:49.360Z","122243","2","1","0200","115","-3","P1,0200,115cm,-3dB"
"2026-07-30T17:50:49.460Z","122343","1","0","0100","91","13","P0,0100,91cm,13dB"
"2026-07-30T17:50:49.460Z","122343","2","1","0200","101","-5","P1,0200,101cm,-5dB"
"2026-07-30T17:50:49.559Z","122442","1","0","0100","91","14","P0,0100,91cm,14dB"
"2026-07-30T17:50:49.560Z","122443","2","1","0200","95","-3","P1,0200,95cm,-3dB"
"2026-07-30T17:50:49.659Z","122542","1","0","0100","89","15","P0,0100,89cm,15dB"
"2026-07-30T17:50:49.660Z","122543","2","1","0200","92","-3","P1,0200,92cm,-3dB"
"2026-07-30T17:50:49.759Z","122642","1","0","0100","94","16","P0,0100,94cm,16dB"
"2026-07-30T17:50:49.759Z","122642","2","1","0200","96","-4","P1,0200,96cm,-4dB"
"2026-07-30T17:50:49.859Z","122742","1","0","0100","93","17","P0,0100,93cm,17dB"
"2026-07-30T17:50:49.859Z","122742","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:50:49.960Z","122843","1","0","0100","92","18","P0,0100,92cm,18dB"
"2026-07-30T17:50:49.960Z","122843","2","1","0200","110","-4","P1,0200,110cm,-4dB"
"2026-07-30T17:50:50.060Z","122943","1","0","0100","83","15","P0,0100,83cm,15dB"
"2026-07-30T17:50:50.060Z","122943","2","1","0200","98","-4","P1,0200,98cm,-4dB"
"2026-07-30T17:50:50.158Z","123041","2","1","0200","100","-4","P1,0200,100cm,-4dB"
"2026-07-30T17:50:50.259Z","123142","1","0","0100","89","15","P0,0100,89cm,15dB"
"2026-07-30T17:50:50.259Z","123142","2","1","0200","95","-5","P1,0200,95cm,-5dB"
"2026-07-30T17:50:50.359Z","123242","1","0","0100","95","16","P0,0100,95cm,16dB"
"2026-07-30T17:50:50.359Z","123242","2","1","0200","98","-3","P1,0200,98cm,-3dB"
"2026-07-30T17:50:50.459Z","123342","1","0","0100","98","14","P0,0100,98cm,14dB"
"2026-07-30T17:50:50.459Z","123342","2","1","0200","78","0","P1,0200,78cm,0dB"
"2026-07-30T17:50:50.560Z","123443","1","0","0100","93","13","P0,0100,93cm,13dB"
"2026-07-30T17:50:50.560Z","123443","2","1","0200","100","-2","P1,0200,100cm,-2dB"
"2026-07-30T17:50:50.658Z","123541","2","1","0200","112","-3","P1,0200,112cm,-3dB"
"2026-07-30T17:50:50.758Z","123641","2","1","0200","100","-2","P1,0200,100cm,-2dB"
"2026-07-30T17:50:50.859Z","123742","1","0","0100","93","13","P0,0100,93cm,13dB"
"2026-07-30T17:50:50.860Z","123743","2","1","0200","106","-4","P1,0200,106cm,-4dB"
"2026-07-30T17:50:50.959Z","123842","1","0","0100","90","16","P0,0100,90cm,16dB"
"2026-07-30T17:50:50.959Z","123842","2","1","0200","98","-4","P1,0200,98cm,-4dB"
"2026-07-30T17:50:51.060Z","123943","1","0","0100","103","18","P0,0100,103cm,18dB"
"2026-07-30T17:50:51.060Z","123943","2","1","0200","98","-3","P1,0200,98cm,-3dB"
"2026-07-30T17:50:51.159Z","124042","1","0","0100","91","14","P0,0100,91cm,14dB"
"2026-07-30T17:50:51.160Z","124043","2","1","0200","102","-5","P1,0200,102cm,-5dB"
"2026-07-30T17:50:51.259Z","124142","1","0","0100","91","13","P0,0100,91cm,13dB"
"2026-07-30T17:50:51.260Z","124143","2","1","0200","102","-5","P1,0200,102cm,-5dB"
"2026-07-30T17:50:51.359Z","124242","1","0","0100","92","17","P0,0100,92cm,17dB"
"2026-07-30T17:50:51.360Z","124243","2","1","0200","101","-4","P1,0200,101cm,-4dB"
"2026-07-30T17:50:51.460Z","124343","1","0","0100","93","16","P0,0100,93cm,16dB"
"2026-07-30T17:50:51.460Z","124343","2","1","0200","100","-2","P1,0200,100cm,-2dB"
"2026-07-30T17:50:51.559Z","124442","1","0","0100","98","15","P0,0100,98cm,15dB"
"2026-07-30T17:50:51.560Z","124443","2","1","0200","104","-1","P1,0200,104cm,-1dB"
"2026-07-30T17:50:51.659Z","124542","1","0","0100","92","19","P0,0100,92cm,19dB"
"2026-07-30T17:50:51.660Z","124543","2","1","0200","106","-4","P1,0200,106cm,-4dB"
"2026-07-30T17:50:51.759Z","124642","1","0","0100","88","14","P0,0100,88cm,14dB"
"2026-07-30T17:50:51.759Z","124642","2","1","0200","99","-3","P1,0200,99cm,-3dB"
"2026-07-30T17:50:51.859Z","124742","1","0","0100","86","16","P0,0100,86cm,16dB"
"2026-07-30T17:50:51.859Z","124742","2","1","0200","99","-5","P1,0200,99cm,-5dB"
"2026-07-30T17:50:51.960Z","124843","1","0","0100","108","17","P0,0100,108cm,17dB"
"2026-07-30T17:50:51.960Z","124843","2","1","0200","111","-5","P1,0200,111cm,-5dB"
"2026-07-30T17:50:52.059Z","124942","1","0","0100","92","17","P0,0100,92cm,17dB"
"2026-07-30T17:50:52.059Z","124942","2","1","0200","97","-5","P1,0200,97cm,-5dB"
"2026-07-30T17:50:52.159Z","125042","1","0","0100","104","16","P0,0100,104cm,16dB"
"2026-07-30T17:50:52.160Z","125043","2","1","0200","89","-3","P1,0200,89cm,-3dB"
"2026-07-30T17:50:52.259Z","125142","1","0","0100","93","15","P0,0100,93cm,15dB"
"2026-07-30T17:50:52.259Z","125142","2","1","0200","100","-3","P1,0200,100cm,-3dB"
"2026-07-30T17:50:52.359Z","125242","1","0","0100","94","16","P0,0100,94cm,16dB"
"2026-07-30T17:50:52.359Z","125242","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:50:52.459Z","125342","1","0","0100","99","17","P0,0100,99cm,17dB"
"2026-07-30T17:50:52.459Z","125342","2","1","0200","96","-5","P1,0200,96cm,-5dB"
"2026-07-30T17:50:52.559Z","125442","1","0","0100","94","15","P0,0100,94cm,15dB"
"2026-07-30T17:50:52.559Z","125442","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:50:52.659Z","125542","1","0","0100","97","19","P0,0100,97cm,19dB"
"2026-07-30T17:50:52.659Z","125542","2","1","0200","94","-2","P1,0200,94cm,-2dB"
"2026-07-30T17:50:52.759Z","125642","1","0","0100","100","17","P0,0100,100cm,17dB"
"2026-07-30T17:50:52.760Z","125643","2","1","0200","95","-2","P1,0200,95cm,-2dB"
"2026-07-30T17:50:52.859Z","125742","1","0","0100","98","13","P0,0100,98cm,13dB"
"2026-07-30T17:50:52.859Z","125742","2","1","0200","99","-4","P1,0200,99cm,-4dB"
"2026-07-30T17:50:52.959Z","125842","1","0","0100","97","16","P0,0100,97cm,16dB"
"2026-07-30T17:50:52.959Z","125842","2","1","0200","98","-4","P1,0200,98cm,-4dB"
"2026-07-30T17:50:53.059Z","125942","1","0","0100","73","18","P0,0100,73cm,18dB"
"2026-07-30T17:50:53.059Z","125942","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:50:53.159Z","126042","1","0","0100","91","14","P0,0100,91cm,14dB"
"2026-07-30T17:50:53.159Z","126042","2","1","0200","94","-5","P1,0200,94cm,-5dB"
"2026-07-30T17:50:53.259Z","126142","1","0","0100","98","16","P0,0100,98cm,16dB"
"2026-07-30T17:50:53.260Z","126143","2","1","0200","99","-5","P1,0200,99cm,-5dB"
"2026-07-30T17:50:53.359Z","126242","1","0","0100","98","17","P0,0100,98cm,17dB"
"2026-07-30T17:50:53.359Z","126242","2","1","0200","97","-5","P1,0200,97cm,-5dB"
"2026-07-30T17:50:53.458Z","126341","2","1","0200","96","-5","P1,0200,96cm,-5dB"
"2026-07-30T17:50:53.559Z","126442","1","0","0100","90","14","P0,0100,90cm,14dB"
"2026-07-30T17:50:53.560Z","126443","2","1","0200","100","-2","P1,0200,100cm,-2dB"
"2026-07-30T17:50:53.659Z","126542","1","0","0100","99","15","P0,0100,99cm,15dB"
"2026-07-30T17:50:53.659Z","126542","2","1","0200","110","-5","P1,0200,110cm,-5dB"
"2026-07-30T17:50:53.759Z","126642","1","0","0100","109","17","P0,0100,109cm,17dB"
"2026-07-30T17:50:53.759Z","126642","2","1","0200","98","-1","P1,0200,98cm,-1dB"
"2026-07-30T17:50:53.859Z","126742","1","0","0100","96","18","P0,0100,96cm,18dB"
"2026-07-30T17:50:53.859Z","126742","2","1","0200","95","-5","P1,0200,95cm,-5dB"
"2026-07-30T17:50:53.959Z","126842","1","0","0100","98","20","P0,0100,98cm,20dB"
"2026-07-30T17:50:53.959Z","126842","2","1","0200","101","-4","P1,0200,101cm,-4dB"
"2026-07-30T17:50:54.060Z","126943","1","0","0100","96","13","P0,0100,96cm,13dB"
"2026-07-30T17:50:54.060Z","126943","2","1","0200","102","-2","P1,0200,102cm,-2dB"
"2026-07-30T17:50:54.159Z","127042","1","0","0100","97","16","P0,0100,97cm,16dB"
"2026-07-30T17:50:54.159Z","127042","2","1","0200","95","-5","P1,0200,95cm,-5dB"
"2026-07-30T17:50:54.259Z","127142","1","0","0100","82","17","P0,0100,82cm,17dB"
"2026-07-30T17:50:54.259Z","127142","2","1","0200","102","-5","P1,0200,102cm,-5dB"
"2026-07-30T17:50:54.359Z","127242","1","0","0100","90","15","P0,0100,90cm,15dB"
"2026-07-30T17:50:54.359Z","127242","2","1","0200","101","-3","P1,0200,101cm,-3dB"
"2026-07-30T17:50:54.459Z","127342","1","0","0100","96","14","P0,0100,96cm,14dB"
"2026-07-30T17:50:54.459Z","127342","2","1","0200","94","-5","P1,0200,94cm,-5dB"
"2026-07-30T17:50:54.560Z","127443","1","0","0100","108","18","P0,0100,108cm,18dB"
"2026-07-30T17:50:54.560Z","127443","2","1","0200","101","-1","P1,0200,101cm,-1dB"
"2026-07-30T17:50:54.659Z","127542","1","0","0100","90","15","P0,0100,90cm,15dB"
"2026-07-30T17:50:54.659Z","127542","2","1","0200","113","0","P1,0200,113cm,0dB"
"2026-07-30T17:50:54.759Z","127642","1","0","0100","95","19","P0,0100,95cm,19dB"
"2026-07-30T17:50:54.759Z","127642","2","1","0200","86","-3","P1,0200,86cm,-3dB"
"2026-07-30T17:50:54.859Z","127742","1","0","0100","88","19","P0,0100,88cm,19dB"
"2026-07-30T17:50:54.859Z","127742","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:50:54.959Z","127842","1","0","0100","88","14","P0,0100,88cm,14dB"
"2026-07-30T17:50:54.959Z","127842","2","1","0200","104","-4","P1,0200,104cm,-4dB"
"2026-07-30T17:50:55.059Z","127942","1","0","0100","96","18","P0,0100,96cm,18dB"
"2026-07-30T17:50:55.059Z","127942","2","1","0200","90","-4","P1,0200,90cm,-4dB"
"2026-07-30T17:50:55.159Z","128042","1","0","0100","97","19","P0,0100,97cm,19dB"
"2026-07-30T17:50:55.159Z","128042","2","1","0200","98","-2","P1,0200,98cm,-2dB"
"2026-07-30T17:50:55.259Z","128142","1","0","0100","97","16","P0,0100,97cm,16dB"
"2026-07-30T17:50:55.259Z","128142","2","1","0200","95","-4","P1,0200,95cm,-4dB"
"2026-07-30T17:50:55.357Z","128240","2","1","0200","99","-5","P1,0200,99cm,-5dB"
"2026-07-30T17:50:55.459Z","128342","1","0","0100","90","14","P0,0100,90cm,14dB"
"2026-07-30T17:50:55.459Z","128342","2","1","0200","99","-1","P1,0200,99cm,-1dB"
"2026-07-30T17:50:55.560Z","128443","1","0","0100","103","18","P0,0100,103cm,18dB"
"2026-07-30T17:50:55.560Z","128443","2","1","0200","92","-2","P1,0200,92cm,-2dB"
"2026-07-30T17:50:55.659Z","128542","1","0","0100","91","16","P0,0100,91cm,16dB"
"2026-07-30T17:50:55.659Z","128542","2","1","0200","105","0","P1,0200,105cm,0dB"
"2026-07-30T17:50:55.759Z","128642","1","0","0100","96","20","P0,0100,96cm,20dB"
"2026-07-30T17:50:55.759Z","128642","2","1","0200","92","-5","P1,0200,92cm,-5dB"
"2026-07-30T17:50:55.859Z","128742","1","0","0100","94","19","P0,0100,94cm,19dB"
"2026-07-30T17:50:55.859Z","128742","2","1","0200","93","2","P1,0200,93cm,2dB"
"2026-07-30T17:50:55.959Z","128842","1","0","0100","102","17","P0,0100,102cm,17dB"
"2026-07-30T17:50:55.959Z","128842","2","1","0200","95","-4","P1,0200,95cm,-4dB"
"2026-07-30T17:50:56.059Z","128942","1","0","0100","92","16","P0,0100,92cm,16dB"
"2026-07-30T17:50:56.059Z","128942","2","1","0200","96","-3","P1,0200,96cm,-3dB"
"2026-07-30T17:50:56.159Z","129042","1","0","0100","93","17","P0,0100,93cm,17dB"
"2026-07-30T17:50:56.159Z","129042","2","1","0200","112","-2","P1,0200,112cm,-2dB"
"2026-07-30T17:50:56.259Z","129142","1","0","0100","89","16","P0,0100,89cm,16dB"
"2026-07-30T17:50:56.259Z","129142","2","1","0200","74","-4","P1,0200,74cm,-4dB"
"2026-07-30T17:50:56.359Z","129242","1","0","0100","90","14","P0,0100,90cm,14dB"
"2026-07-30T17:50:56.359Z","129242","2","1","0200","94","-5","P1,0200,94cm,-5dB"
"2026-07-30T17:50:56.459Z","129342","1","0","0100","109","15","P0,0100,109cm,15dB"
"2026-07-30T17:50:56.459Z","129342","2","1","0200","96","-4","P1,0200,96cm,-4dB"
"2026-07-30T17:50:56.559Z","129442","1","0","0100","101","17","P0,0100,101cm,17dB"
"2026-07-30T17:50:56.559Z","129442","2","1","0200","95","-4","P1,0200,95cm,-4dB"
"2026-07-30T17:50:56.659Z","129542","1","0","0100","103","19","P0,0100,103cm,19dB"
"2026-07-30T17:50:56.659Z","129542","2","1","0200","97","-5","P1,0200,97cm,-5dB"
"2026-07-30T17:50:56.759Z","129642","1","0","0100","92","20","P0,0100,92cm,20dB"
"2026-07-30T17:50:56.759Z","129642","2","1","0200","91","1","P1,0200,91cm,1dB"
"2026-07-30T17:50:56.859Z","129742","1","0","0100","109","16","P0,0100,109cm,16dB"
"2026-07-30T17:50:56.859Z","129742","2","1","0200","97","-1","P1,0200,97cm,-1dB"
"2026-07-30T17:50:56.959Z","129842","1","0","0100","97","17","P0,0100,97cm,17dB"
"2026-07-30T17:50:56.959Z","129842","2","1","0200","92","-4","P1,0200,92cm,-4dB"
"2026-07-30T17:50:57.057Z","129940","2","1","0200","98","-4","P1,0200,98cm,-4dB"
"2026-07-30T17:50:57.159Z","130042","1","0","0100","99","16","P0,0100,99cm,16dB"
"2026-07-30T17:50:57.159Z","130042","2","1","0200","95","-4","P1,0200,95cm,-4dB"
"2026-07-30T17:50:57.259Z","130142","1","0","0100","93","16","P0,0100,93cm,16dB"
"2026-07-30T17:50:57.259Z","130142","2","1","0200","98","-4","P1,0200,98cm,-4dB"
"2026-07-30T17:50:57.359Z","130242","1","0","0100","90","14","P0,0100,90cm,14dB"
"2026-07-30T17:50:57.359Z","130242","2","1","0200","107","-5","P1,0200,107cm,-5dB"
"2026-07-30T17:50:57.459Z","130342","1","0","0100","106","17","P0,0100,106cm,17dB"
"2026-07-30T17:50:57.459Z","130342","2","1","0200","97","-5","P1,0200,97cm,-5dB"
"2026-07-30T17:50:57.557Z","130440","2","1","0200","98","-3","P1,0200,98cm,-3dB"
"2026-07-30T17:50:57.659Z","130542","1","0","0100","92","17","P0,0100,92cm,17dB"
"2026-07-30T17:50:57.659Z","130542","2","1","0200","97","-3","P1,0200,97cm,-3dB"
"2026-07-30T17:50:57.759Z","130642","1","0","0100","98","18","P0,0100,98cm,18dB"
"2026-07-30T17:50:57.759Z","130642","2","1","0200","97","-5","P1,0200,97cm,-5dB"
"2026-07-30T17:50:57.859Z","130742","1","0","0100","82","15","P0,0100,82cm,15dB"
"2026-07-30T17:50:57.859Z","130742","2","1","0200","97","-5","P1,0200,97cm,-5dB"
"2026-07-30T17:50:57.959Z","130842","1","0","0100","95","12","P0,0100,95cm,12dB"
"2026-07-30T17:50:57.959Z","130842","2","1","0200","100","-5","P1,0200,100cm,-5dB"
"2026-07-30T17:50:58.059Z","130942","1","0","0100","91","21","P0,0100,91cm,21dB"
"2026-07-30T17:50:58.059Z","130942","2","1","0200","93","-5","P1,0200,93cm,-5dB"
"2026-07-30T17:50:58.159Z","131042","1","0","0100","89","19","P0,0100,89cm,19dB"
"2026-07-30T17:50:58.159Z","131042","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:50:58.259Z","131142","1","0","0100","94","15","P0,0100,94cm,15dB"
"2026-07-30T17:50:58.259Z","131142","2","1","0200","104","-5","P1,0200,104cm,-5dB"
"2026-07-30T17:50:58.359Z","131242","1","0","0100","90","16","P0,0100,90cm,16dB"
"2026-07-30T17:50:58.359Z","131242","2","1","0200","100","-5","P1,0200,100cm,-5dB"
"2026-07-30T17:50:58.459Z","131342","1","0","0100","91","17","P0,0100,91cm,17dB"
"2026-07-30T17:50:58.459Z","131342","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:50:58.559Z","131442","1","0","0100","88","15","P0,0100,88cm,15dB"
"2026-07-30T17:50:58.559Z","131442","2","1","0200","102","-3","P1,0200,102cm,-3dB"
"2026-07-30T17:50:58.659Z","131542","1","0","0100","89","16","P0,0100,89cm,16dB"
